Bag_Tag_ID,Inbound_Flight_Number,Outbound_Flight_Number,Inbound_Arrival_Time,Outbound_Departure_Time,Airport_MCT_for_Transfer,Gate_to_Gate_Distance,Transfer_Path_Type,Transfer_Buffer_Minutes,Bag_Transfer_Time,SLA_Compliance,Calculated_Transfer_Buffer_Minutes,SLA_Compliance_Calculated,Inbound_Arrival_Hour,Inbound_Arrival_Day_of_Week,MCT_Buffer_Difference
B0000142,AI331,EK255,2025-07-16 13:50:00,2025-07-16 14:59:32,60,693.6550420619305,Manual,69.54,62.92,1,69.53333333333333,1,13,2,9.533333333333331
B0003495,SQ817,BA549,2025-07-16 18:32:00,2025-07-16 19:57:29,75,378.0936160416955,Auto,85.5,88.7,0,85.48333333333333,1,18,2,10.483333333333334
B0000211,SQ847,AI130,2025-07-16 13:09:00,2025-07-16 14:13:48,60,1060.3518431731593,Manual,64.81,59.16,1,64.8,1,13,2,4.799999999999997
B0000069,EK134,SQ424,2025-07-16 17:03:00,2025-07-16 17:58:33,45,527.282092224097,Manual,55.55,54.04,1,55.55,1,17,2,10.549999999999997
B0001841,LH817,EK430,2025-07-16 18:30:00,2025-07-16 19:44:30,45,680.8744391413027,Manual,74.5,74.5,1,74.5,1,18,2,29.5
B0000889,AI826,LH914,2025-07-16 02:36:00,2025-07-16 03:35:56,45,787.68827314109,Manual,59.94,55.12,1,59.93333333333333,1,2,2,14.93333333333333
B0004866,SQ525,BA948,2025-07-16 19:01:00,2025-07-16 19:56:31,45,278.16121864283537,Auto,55.53,60.28,0,55.516666666666666,1,19,2,10.516666666666666
B0004382,LH327,EK427,2025-07-16 08:04:00,2025-07-16 09:15:49,60,562.6939873806974,Auto,71.82,73.27,0,71.81666666666666,1,8,2,11.816666666666663
B0003787,EK598,AI223,2025-07-16 07:06:00,2025-07-16 08:16:33,75,1012.500704236536,Manual,70.56,78.15,0,70.55,0,7,2,-4.450000000000003
B0001400,AI988,AI979,2025-07-16 10:09:00,2025-07-16 11:43:56,75,601.0431617369985,Manual,94.94,88.3,1,94.93333333333334,1,10,2,19.933333333333337
B0000008,LH813,EK458,2025-07-16 10:43:00,2025-07-16 11:41:39,75,696.7228880128159,Manual,58.66,52.53,1,58.65,0,10,2,-16.35
B0004279,EK725,LH107,2025-07-16 01:14:00,2025-07-16 02:49:59,90,595.0981504132972,Manual,95.99,97.56,0,95.98333333333333,1,1,2,5.983333333333334
B0001228,EK583,BA144,2025-07-16 02:06:00,2025-07-16 03:12:19,45,474.78005271878857,Manual,66.33,55.77,1,66.31666666666666,1,2,2,21.316666666666663
B0002611,EK826,AI128,2025-07-16 11:54:00,2025-07-16 13:38:03,90,904.8499791042714,Manual,104.05,109.87,0,104.05,1,11,2,14.049999999999997
B0003832,BA121,BA596,2025-07-16 00:47:00,2025-07-16 02:34:24,90,657.0065116306711,Auto,107.41,110.52,0,107.4,1,0,2,17.400000000000006
B0000869,EK135,SQ957,2025-07-16 06:49:00,2025-07-16 07:43:06,30,1027.579148060871,Manual,54.1,51.9,1,54.1,1,6,2,24.1
B0003446,EK913,EK133,2025-07-16 07:04:00,2025-07-16 08:17:31,60,904.5505184742938,Auto,73.53,81.34,0,73.51666666666667,1,7,2,13.516666666666666
B0000650,LH459,BA783,2025-07-16 21:56:00,2025-07-16 23:14:49,90,1064.8034299110095,Manual,78.83,78.5,1,78.81666666666666,0,21,2,-11.183333333333337
B0000023,AI879,SQ489,2025-07-16 19:02:00,2025-07-16 20:43:33,75,583.5618271424987,Manual,101.56,96.97,1,101.55,1,19,2,26.549999999999997
B0002059,BA580,AI227,2025-07-16 00:32:00,2025-07-16 01:41:28,60,488.0827638211162,Auto,69.48,65.93,1,69.46666666666667,1,0,2,9.466666666666669
B0002642,BA728,SQ485,2025-07-16 05:59:00,2025-07-16 06:48:56,45,682.2610896925595,Manual,49.94,59.33,0,49.93333333333333,1,5,2,4.93333333333333
B0002597,SQ389,AI644,2025-07-16 13:39:00,2025-07-16 14:58:36,75,1049.6719856743655,Manual,79.61,81.69,0,79.6,1,13,2,4.599999999999994
B0003948,BA264,AI501,2025-07-16 06:27:00,2025-07-16 08:03:33,90,670.8103987559452,Manual,96.56,98.78,0,96.55,1,6,2,6.549999999999997
B0001720,SQ700,LH158,2025-07-16 05:08:00,2025-07-16 06:28:55,75,312.37824615794705,Auto,80.92,72.82,1,80.91666666666667,1,5,2,5.916666666666671
B0004818,EK384,SQ208,2025-07-16 03:00:00,2025-07-16 04:19:48,75,496.79823731636816,Manual,79.81,87.83,0,79.8,1,3,2,4.799999999999997
B0000895,LH410,EK475,2025-07-16 21:24:00,2025-07-16 22:22:01,45,557.5396810757762,Auto,58.03,50.12,1,58.016666666666666,1,21,2,13.016666666666666
B0002704,AI751,BA144,2025-07-16 11:21:00,2025-07-16 12:19:44,30,1117.5161352693174,Manual,58.75,61.07,0,58.733333333333334,1,11,2,28.733333333333334
B0004566,AI586,BA792,2025-07-16 17:55:00,2025-07-16 19:20:34,75,824.3023415366952,Auto,85.58,92.06,0,85.56666666666666,1,17,2,10.566666666666663
B0001390,AI158,BA646,2025-07-16 12:01:00,2025-07-16 13:23:11,90,730.7968704665624,Auto,82.19,73.07,1,82.18333333333334,0,12,2,-7.816666666666663
B0003882,EK653,EK297,2025-07-16 13:09:00,2025-07-16 14:51:10,90,809.6270785593808,Manual,102.18,111.65,0,102.16666666666667,1,13,2,12.166666666666671
B0001899,AI584,AI233,2025-07-16 20:47:00,2025-07-16 21:36:29,45,1008.217334871259,Manual,49.5,37.7,1,49.483333333333334,1,20,2,4.483333333333334
B0000770,LH483,AI331,2025-07-16 02:55:00,2025-07-16 03:53:36,45,661.7192593425191,Manual,58.61,52.63,1,58.6,1,2,2,13.600000000000001
B0003435,EK667,AI916,2025-07-16 11:23:00,2025-07-16 12:21:16,30,626.6264634260509,Manual,58.27,63.77,0,58.266666666666666,1,11,2,28.266666666666666
B0002796,EK601,LH521,2025-07-16 07:37:00,2025-07-16 08:28:02,30,548.7359854871646,Auto,51.04,56.81,0,51.03333333333333,1,7,2,21.03333333333333
B0004864,BA281,BA859,2025-07-16 19:35:00,2025-07-16 20:09:05,30,717.8553337282934,Manual,34.09,43.74,0,34.083333333333336,1,19,2,4.083333333333336
B0000117,LH995,AI719,2025-07-16 12:17:00,2025-07-16 13:48:14,75,721.9633259213113,Manual,91.24,79.35,1,91.23333333333333,1,12,2,16.233333333333334
B0002062,SQ693,SQ848,2025-07-16 22:00:00,2025-07-16 23:26:09,75,706.2953505989256,Auto,86.16,86.16,1,86.15,1,22,2,11.150000000000006
B0003223,SQ113,AI782,2025-07-16 15:12:00,2025-07-16 16:32:29,60,547.5560129940166,Auto,80.48,88.19,0,80.48333333333333,1,15,2,20.483333333333334
B0003168,SQ659,BA948,2025-07-16 07:42:00,2025-07-16 08:07:34,30,285.705571172787,Auto,25.57,33.4,0,25.566666666666666,0,7,2,-4.433333333333334
B0002800,AI863,EK785,2025-07-16 06:47:00,2025-07-16 08:07:52,75,488.1557725764678,Manual,80.87,89.99,0,80.86666666666666,1,6,2,5.86666666666666
B0003994,LH418,EK868,2025-07-16 13:08:00,2025-07-16 13:59:31,30,846.7655963515965,Auto,51.52,60.33,0,51.516666666666666,1,13,2,21.516666666666666
B0000840,EK280,SQ766,2025-07-16 14:36:00,2025-07-16 15:48:26,45,921.3926967606124,Manual,72.44,71.35,1,72.43333333333334,1,14,2,27.433333333333337
B0003651,AI948,SQ562,2025-07-16 11:09:00,2025-07-16 12:05:59,45,383.3067454559131,Auto,56.99,58.46,0,56.983333333333334,1,11,2,11.983333333333334
B0003528,EK398,EK871,2025-07-16 17:13:00,2025-07-16 17:55:51,45,582.5652629384296,Manual,42.85,50.2,0,42.85,0,17,2,-2.1499999999999986
B0003303,EK335,AI886,2025-07-16 05:31:00,2025-07-16 06:04:06,30,706.4421396825007,Auto,33.11,37.01,0,33.1,1,5,2,3.1000000000000014
B0004200,LH521,BA607,2025-07-16 03:54:00,2025-07-16 05:35:40,90,403.63559176901873,Auto,101.67,104.82,0,101.66666666666667,1,3,2,11.666666666666671
B0002030,AI944,EK560,2025-07-16 11:53:00,2025-07-16 12:33:47,30,714.6507552762324,Manual,40.8,40.8,1,40.78333333333333,1,11,2,10.783333333333331
B0001265,BA519,BA342,2025-07-16 04:39:00,2025-07-16 06:06:22,75,201.91888166421825,Auto,87.38,87.38,1,87.36666666666666,1,4,2,12.36666666666666
B0001999,SQ722,LH837,2025-07-16 05:16:00,2025-07-16 06:32:44,60,794.8291563074781,Manual,76.74,72.51,1,76.73333333333333,1,5,2,16.733333333333334
B0004823,EK405,SQ449,2025-07-16 15:18:00,2025-07-16 16:41:34,60,707.5000264065792,Manual,83.57,88.99,0,83.56666666666666,1,15,2,23.566666666666663
B0004036,EK349,LH341,2025-07-16 14:22:00,2025-07-16 15:52:03,75,657.7808790101881,Auto,90.06,99.04,0,90.05,1,14,2,15.049999999999997
B0004953,BA246,AI458,2025-07-16 19:38:00,2025-07-16 20:59:45,75,946.9037211958972,Manual,81.75,87.39,0,81.75,1,19,2,6.75
B0003753,BA171,LH593,2025-07-16 03:03:00,2025-07-16 04:05:54,60,776.2674241587104,Manual,62.9,70.75,0,62.9,1,3,2,2.8999999999999986
B0003558,EK974,LH851,2025-07-16 22:50:00,2025-07-17 00:20:13,90,374.264899482762,Auto,90.23,91.42,0,90.21666666666667,1,22,2,0.21666666666666856
B0000303,BA145,AI970,2025-07-16 00:55:00,2025-07-16 02:19:20,75,523.0466791632298,Auto,84.34,77.78,1,84.33333333333333,1,0,2,9.333333333333329
B0001573,BA405,SQ767,2025-07-16 12:21:00,2025-07-16 13:31:52,60,1137.543432637456,Manual,70.88,65.15,1,70.86666666666666,1,12,2,10.86666666666666
B0004547,AI836,SQ233,2025-07-16 11:02:00,2025-07-16 12:13:59,75,877.4512152040402,Manual,71.99,75.89,0,71.98333333333333,0,11,2,-3.0166666666666657
B0004451,SQ826,AI899,2025-07-16 01:21:00,2025-07-16 01:43:27,30,719.5980732597336,Manual,22.45,24.86,0,22.45,0,1,2,-7.550000000000001
B0000780,SQ663,SQ658,2025-07-16 16:06:00,2025-07-16 17:16:57,60,874.1657917632857,Manual,70.95,68.64,1,70.95,1,16,2,10.950000000000003
B0003214,AI746,BA246,2025-07-16 11:39:00,2025-07-16 13:13:26,75,613.6767711129271,Manual,94.44,104.0,0,94.43333333333334,1,11,2,19.433333333333337
B0003242,EK199,SQ128,2025-07-16 15:51:00,2025-07-16 17:36:46,90,473.59367294375096,Auto,105.78,115.08,0,105.76666666666667,1,15,2,15.766666666666666
B0000817,EK735,EK230,2025-07-16 21:59:00,2025-07-16 23:12:40,75,1258.4044654949605,Manual,73.68,72.31,1,73.66666666666667,0,21,2,-1.3333333333333286
B0002783,AI588,AI989,2025-07-16 07:51:00,2025-07-16 09:33:44,75,847.960315118153,Auto,102.74,107.01,0,102.73333333333333,1,7,2,27.733333333333334
B0001722,AI973,AI742,2025-07-16 03:40:00,2025-07-16 04:24:55,60,723.8950638362815,Manual,44.93,38.68,1,44.916666666666664,0,3,2,-15.083333333333336
B0004056,LH909,SQ547,2025-07-16 01:14:00,2025-07-16 02:05:18,45,103.4728093198575,Auto,51.3,55.91,0,51.3,1,1,2,6.299999999999997
B0004311,AI228,BA609,2025-07-16 15:49:00,2025-07-16 17:03:51,60,470.2125437806728,Manual,74.85,78.94,0,74.85,1,15,2,14.849999999999994
B0001629,SQ672,BA541,2025-07-16 10:59:00,2025-07-16 12:15:55,75,786.0619319517374,Manual,76.93,76.93,1,76.91666666666667,1,10,2,1.9166666666666714
B0001419,LH480,AI242,2025-07-16 19:12:00,2025-07-16 20:19:59,60,1116.397959675054,Manual,67.99,54.49,1,67.98333333333333,1,19,2,7.983333333333334
B0002427,EK494,BA726,2025-07-16 22:51:00,2025-07-16 23:50:40,45,879.6738036224235,Manual,59.67,56.66,1,59.666666666666664,1,22,2,14.666666666666664
B0001187,AI283,AI760,2025-07-16 00:53:00,2025-07-16 01:24:33,30,409.9243902240258,Auto,31.56,25.21,1,31.55,1,0,2,1.5500000000000007
B0003366,EK506,SQ912,2025-07-16 00:08:00,2025-07-16 01:05:33,45,824.7665676668537,Auto,57.56,63.73,0,57.55,1,0,2,12.549999999999997
B0001697,BA439,SQ680,2025-07-16 03:09:00,2025-07-16 03:54:31,45,483.3489545541677,Auto,45.52,41.87,1,45.516666666666666,1,3,2,0.5166666666666657
B0001278,LH340,BA703,2025-07-16 12:28:00,2025-07-16 13:43:11,60,1054.7426055482897,Auto,75.19,71.02,1,75.18333333333334,1,12,2,15.183333333333337
B0002414,SQ571,EK244,2025-07-16 22:23:00,2025-07-16 23:56:14,90,486.670228771578,Auto,93.24,78.17,1,93.23333333333333,1,22,2,3.2333333333333343
B0000290,BA712,EK408,2025-07-16 02:46:00,2025-07-16 04:01:21,60,377.1588157691357,Auto,75.36,64.88,1,75.35,1,2,2,15.349999999999994
B0004671,LH837,BA579,2025-07-16 19:37:00,2025-07-16 20:46:56,60,858.9355383593338,Manual,69.94,78.3,0,69.93333333333334,1,19,2,9.933333333333337
B0001848,AI861,AI353,2025-07-16 11:19:00,2025-07-16 11:46:15,30,721.3587879344801,Manual,27.25,17.34,1,27.25,0,11,2,-2.75
B0003840,LH973,SQ238,2025-07-16 14:57:00,2025-07-16 16:13:31,75,885.8859040515545,Manual,76.53,82.57,0,76.51666666666667,1,14,2,1.5166666666666657
B0003453,LH421,SQ127,2025-07-16 20:33:00,2025-07-16 21:21:21,45,673.8343840146085,Auto,48.36,49.61,0,48.35,1,20,2,3.3500000000000014
B0002747,EK117,SQ294,2025-07-16 17:55:00,2025-07-16 19:07:55,60,566.1824175423893,Auto,72.93,74.58,0,72.91666666666667,1,17,2,12.916666666666671
B0001544,EK340,BA975,2025-07-16 22:02:00,2025-07-16 23:01:07,45,568.2746661393838,Auto,59.12,45.33,1,59.11666666666667,1,22,2,14.116666666666667
B0002277,BA845,BA446,2025-07-16 13:38:00,2025-07-16 14:45:30,75,392.38351746584107,Auto,67.51,55.61,1,67.5,0,13,2,-7.5
B0003724,EK178,LH170,2025-07-16 22:31:00,2025-07-16 23:21:53,45,703.1954313835738,Manual,50.89,52.52,0,50.88333333333333,1,22,2,5.883333333333333
B0002129,SQ861,BA664,2025-07-16 06:10:00,2025-07-16 06:48:59,30,580.6910096315223,Manual,38.99,35.93,1,38.983333333333334,1,6,2,8.983333333333334
B0001665,BA511,EK266,2025-07-16 11:23:00,2025-07-16 12:31:54,60,1015.3576205323832,Manual,68.92,60.67,1,68.9,1,11,2,8.900000000000006
B0002316,LH536,LH663,2025-07-16 03:57:00,2025-07-16 05:21:58,75,351.9224099603549,Manual,84.97,79.06,1,84.96666666666667,1,3,2,9.966666666666669
B0001240,SQ460,EK682,2025-07-16 04:37:00,2025-07-16 06:11:58,75,100.0,Auto,94.98,94.98,1,94.96666666666667,1,4,2,19.96666666666667
B0002198,BA582,LH876,2025-07-16 01:54:00,2025-07-16 03:04:08,60,605.4444901026579,Auto,70.14,66.83,1,70.13333333333334,1,1,2,10.13333333333334
B0004579,BA780,BA458,2025-07-16 18:09:00,2025-07-16 19:46:17,75,100.0,Auto,97.3,98.85,0,97.28333333333333,1,18,2,22.28333333333333
B0004677,EK844,SQ498,2025-07-16 16:43:00,2025-07-16 18:16:21,75,707.6605958612635,Auto,93.35,95.99,0,93.35,1,16,2,18.349999999999994
B0004448,AI224,LH179,2025-07-16 16:09:00,2025-07-16 17:41:09,90,430.4279935835664,Auto,92.16,96.7,0,92.15,1,16,2,2.1500000000000057
B0002176,BA127,EK660,2025-07-16 04:45:00,2025-07-16 05:27:21,30,527.5154796717297,Manual,42.36,32.42,1,42.35,1,4,2,12.350000000000001
B0004310,AI470,SQ374,2025-07-16 05:49:00,2025-07-16 06:48:58,75,915.720613134404,Manual,59.97,63.06,0,59.96666666666667,0,5,2,-15.033333333333331
B0001805,LH901,EK818,2025-07-16 15:58:00,2025-07-16 17:34:53,90,514.7538636695303,Auto,96.9,90.02,1,96.88333333333334,1,15,2,6.88333333333334
B0001798,AI210,LH893,2025-07-16 10:59:00,2025-07-16 12:01:30,45,816.2408187825362,Manual,62.51,54.17,1,62.5,1,10,2,17.5
B0003239,LH727,BA734,2025-07-16 03:11:00,2025-07-16 04:44:48,90,235.1018929600505,Manual,93.81,98.12,0,93.8,1,3,2,3.799999999999997
B0000878,AI449,LH418,2025-07-16 04:58:00,2025-07-16 06:49:18,90,480.6236777670984,Auto,111.31,104.5,1,111.3,1,4,2,21.299999999999997
B0001964,AI527,SQ392,2025-07-16 01:04:00,2025-07-16 02:28:07,75,331.8490349136904,Auto,84.12,74.46,1,84.11666666666666,1,1,2,9.11666666666666
B0000274,SQ165,SQ399,2025-07-16 00:33:00,2025-07-16 01:42:24,45,673.5346551448046,Auto,69.41,62.92,1,69.4,1,0,2,24.400000000000006
B0002359,SQ714,AI204,2025-07-16 18:34:00,2025-07-16 20:20:23,90,660.9117563692082,Auto,106.38,99.74,1,106.38333333333334,1,18,2,16.38333333333334
B0003814,SQ723,AI703,2025-07-16 13:06:00,2025-07-16 14:47:33,90,513.3048813812343,Auto,101.56,106.4,0,101.55,1,13,2,11.549999999999997
B0004007,SQ116,SQ396,2025-07-16 01:05:00,2025-07-16 02:44:37,90,482.70188305087584,Auto,99.63,109.54,0,99.61666666666666,1,1,2,9.61666666666666
B0001611,LH110,AI739,2025-07-16 09:29:00,2025-07-16 10:52:42,75,708.5470934648754,Auto,83.71,78.26,1,83.7,1,9,2,8.700000000000003
B0002337,BA868,SQ729,2025-07-16 02:19:00,2025-07-16 03:53:42,90,793.2556834672115,Manual,94.72,87.38,1,94.7,1,2,2,4.700000000000003
B0000055,BA889,LH820,2025-07-16 15:06:00,2025-07-16 16:15:51,60,1038.4161631733225,Manual,69.86,56.97,1,69.85,1,15,2,9.849999999999994
B0000712,LH410,EK350,2025-07-16 20:17:00,2025-07-16 21:36:06,75,933.3232714210664,Manual,79.11,70.07,1,79.1,1,20,2,4.099999999999994
B0004059,AI730,LH329,2025-07-16 11:39:00,2025-07-16 12:45:11,60,656.4211162325942,Auto,66.19,71.29,0,66.18333333333334,1,11,2,6.183333333333337
B0004843,LH741,SQ451,2025-07-16 14:12:00,2025-07-16 15:26:04,75,964.087278649136,Manual,74.07,80.61,0,74.06666666666666,0,14,2,-0.9333333333333371
B0000952,EK957,LH535,2025-07-16 13:42:00,2025-07-16 14:31:15,45,441.86229892173327,Auto,49.26,46.94,1,49.25,1,13,2,4.25
B0002413,SQ930,SQ906,2025-07-16 01:45:00,2025-07-16 03:12:59,75,640.4408373636766,Manual,87.99,87.99,1,87.98333333333333,1,1,2,12.983333333333334
B0002196,EK885,LH561,2025-07-16 12:57:00,2025-07-16 13:47:26,30,339.3454654142805,Auto,50.43,50.43,1,50.43333333333333,1,12,2,20.43333333333333
B0004148,AI731,EK879,2025-07-16 03:37:00,2025-07-16 05:18:24,90,100.0,Auto,101.42,103.88,0,101.4,1,3,2,11.400000000000006
B0003455,EK798,LH749,2025-07-16 01:23:00,2025-07-16 03:18:59,90,846.6610861807361,Auto,115.99,117.72,0,115.98333333333333,1,1,2,25.983333333333334
B0001765,BA872,BA845,2025-07-16 06:47:00,2025-07-16 08:30:45,75,262.31414548892894,Auto,103.75,103.75,1,103.75,1,6,2,28.75
B0000580,SQ388,BA969,2025-07-16 06:17:00,2025-07-16 06:49:36,30,403.6590306572341,Auto,32.62,32.62,1,32.6,1,6,2,2.6000000000000014
B0001215,AI282,LH725,2025-07-16 20:49:00,2025-07-16 21:09:34,30,249.377730144992,Auto,20.57,18.68,1,20.566666666666666,0,20,2,-9.433333333333334
B0000819,EK846,EK394,2025-07-16 02:11:00,2025-07-16 03:43:14,75,602.3593836483565,Auto,92.24,77.7,1,92.23333333333333,1,2,2,17.233333333333334
B0002308,AI443,LH895,2025-07-16 18:21:00,2025-07-16 19:31:45,75,625.9719005581425,Manual,70.76,66.72,1,70.75,0,18,2,-4.25
B0004189,EK828,EK419,2025-07-16 11:25:00,2025-07-16 13:00:55,75,677.9626558589995,Manual,95.93,97.91,0,95.91666666666667,1,11,2,20.91666666666667
B0003967,AI867,LH105,2025-07-16 11:18:00,2025-07-16 12:21:37,60,718.8014346576737,Manual,63.63,68.76,0,63.61666666666667,1,11,2,3.616666666666667
B0003343,SQ769,LH987,2025-07-16 10:57:00,2025-07-16 12:28:05,90,547.3389410775386,Auto,91.09,100.29,0,91.08333333333333,1,10,2,1.0833333333333286
B0003350,EK395,AI609,2025-07-16 15:26:00,2025-07-16 17:02:24,90,716.4779914624453,Auto,96.41,97.93,0,96.4,1,15,2,6.400000000000006
B0000111,BA130,BA827,2025-07-16 07:21:00,2025-07-16 08:09:56,30,599.1793072844596,Auto,48.94,47.28,1,48.93333333333333,1,7,2,18.93333333333333
B0002655,EK358,LH866,2025-07-16 16:21:00,2025-07-16 17:33:07,60,302.06608208757365,Auto,72.12,73.27,0,72.11666666666666,1,16,2,12.11666666666666
B0004105,BA176,LH252,2025-07-16 15:11:00,2025-07-16 16:27:38,75,1006.136440789552,Manual,76.64,85.45,0,76.63333333333334,1,15,2,1.63333333333334
B0003330,SQ596,AI590,2025-07-16 17:43:00,2025-07-16 18:30:05,45,849.9972123129289,Manual,47.09,53.25,0,47.083333333333336,1,17,2,2.0833333333333357
B0001444,EK289,EK226,2025-07-16 06:45:00,2025-07-16 08:04:53,75,893.705231158017,Manual,79.89,79.89,1,79.88333333333334,1,6,2,4.88333333333334
B0000108,AI753,AI116,2025-07-16 11:21:00,2025-07-16 12:27:47,45,737.1215207021658,Auto,66.79,56.79,1,66.78333333333333,1,11,2,21.78333333333333
B0000440,SQ299,SQ333,2025-07-16 18:43:00,2025-07-16 19:46:31,45,320.2780712998984,Auto,63.53,50.9,1,63.516666666666666,1,18,2,18.516666666666666
B0001342,SQ633,AI693,2025-07-16 07:34:00,2025-07-16 08:14:16,30,524.6044023472093,Auto,40.27,40.27,1,40.266666666666666,1,7,2,10.266666666666666
B0004078,EK818,AI286,2025-07-16 13:47:00,2025-07-16 15:20:37,90,900.6233831915624,Manual,93.62,100.74,0,93.61666666666666,1,13,2,3.61666666666666
B0003687,AI584,BA313,2025-07-16 14:06:00,2025-07-16 15:40:12,90,836.2856725962591,Manual,94.21,101.95,0,94.2,1,14,2,4.200000000000003
B0000109,EK196,LH162,2025-07-16 21:10:00,2025-07-16 23:09:05,90,674.7708653305418,Auto,119.1,119.1,1,119.08333333333333,1,21,2,29.08333333333333
B0000434,BA461,LH764,2025-07-16 06:29:00,2025-07-16 07:24:45,30,496.072977564602,Manual,55.76,42.12,1,55.75,1,6,2,25.75
B0002703,SQ955,LH433,2025-07-16 19:20:00,2025-07-16 20:12:21,45,416.2393874715885,Auto,52.35,57.33,0,52.35,1,19,2,7.350000000000001
B0003823,LH300,EK111,2025-07-16 15:01:00,2025-07-16 16:05:22,45,284.8676517705967,Auto,64.38,69.43,0,64.36666666666666,1,15,2,19.36666666666666
B0000506,EK935,BA442,2025-07-16 14:42:00,2025-07-16 15:11:23,45,771.5079506659507,Manual,29.39,29.39,1,29.383333333333333,0,14,2,-15.616666666666667
B0004915,SQ674,SQ167,2025-07-16 15:28:00,2025-07-16 17:12:31,90,507.7999412600808,Auto,104.52,111.13,0,104.51666666666667,1,15,2,14.516666666666666
B0000461,LH621,SQ399,2025-07-16 09:34:00,2025-07-16 11:06:27,75,826.8367061139955,Manual,92.46,81.63,1,92.45,1,9,2,17.450000000000003
B0003300,AI361,AI815,2025-07-16 02:20:00,2025-07-16 03:34:37,60,267.6971479938068,Auto,74.63,83.86,0,74.61666666666666,1,2,2,14.61666666666666
B0000628,BA272,SQ854,2025-07-16 02:56:00,2025-07-16 04:02:15,60,435.5546016251686,Auto,66.26,64.87,1,66.25,1,2,2,6.25
B0004108,EK528,BA431,2025-07-16 20:03:00,2025-07-16 21:35:13,90,513.7793530664968,Manual,92.22,100.33,0,92.21666666666667,1,20,2,2.2166666666666686
B0003996,AI685,LH137,2025-07-16 04:05:00,2025-07-16 05:00:34,45,616.1146922166446,Auto,55.58,62.73,0,55.56666666666667,1,4,2,10.56666666666667
B0004474,AI694,SQ619,2025-07-16 10:41:00,2025-07-16 11:48:46,60,851.2449037315673,Manual,67.77,75.95,0,67.76666666666667,1,10,2,7.766666666666666
B0000171,BA516,LH659,2025-07-16 16:02:00,2025-07-16 17:08:34,60,671.5783570509009,Manual,66.57,48.48,1,66.56666666666666,1,16,2,6.566666666666663
B0002766,LH618,AI572,2025-07-16 20:40:00,2025-07-16 21:16:10,30,312.08830574618213,Auto,36.17,44.04,0,36.166666666666664,1,20,2,6.166666666666664
B0004126,BA177,SQ613,2025-07-16 15:27:00,2025-07-16 17:04:50,90,183.44227293716955,Auto,97.84,106.11,0,97.83333333333333,1,15,2,7.833333333333329
B0000396,LH337,LH937,2025-07-16 17:16:00,2025-07-16 19:10:13,90,967.4931277551362,Manual,114.22,109.96,1,114.21666666666667,1,17,2,24.21666666666667
B0000397,SQ748,SQ739,2025-07-16 01:03:00,2025-07-16 02:15:09,60,759.6463517135204,Manual,72.16,65.98,1,72.15,1,1,2,12.150000000000006
B0000687,AI911,SQ621,2025-07-16 17:31:00,2025-07-16 19:07:58,90,479.6762353910151,Auto,96.98,96.35,1,96.96666666666667,1,17,2,6.966666666666669
B0001387,SQ351,AI435,2025-07-16 19:28:00,2025-07-16 21:18:23,90,685.3963958930183,Manual,110.39,108.59,1,110.38333333333334,1,19,2,20.38333333333334
B0003424,EK809,EK849,2025-07-16 18:58:00,2025-07-16 19:59:38,60,854.8258462241558,Manual,61.64,70.81,0,61.63333333333333,1,18,2,1.6333333333333329
B0003275,SQ489,AI174,2025-07-16 07:38:00,2025-07-16 08:30:01,45,635.4075906726916,Manual,52.02,60.34,0,52.016666666666666,1,7,2,7.016666666666666
B0003362,LH184,AI147,2025-07-16 17:23:00,2025-07-16 18:12:27,30,474.3343179576271,Auto,49.46,52.28,0,49.45,1,17,2,19.450000000000003
B0002809,LH243,EK303,2025-07-16 19:12:00,2025-07-16 20:46:32,90,974.5445020687928,Manual,94.54,95.91,0,94.53333333333333,1,19,2,4.533333333333331
B0004645,LH482,AI319,2025-07-16 00:18:00,2025-07-16 01:35:31,75,869.2023606655487,Manual,77.52,78.55,0,77.51666666666667,1,0,2,2.5166666666666657
B0004779,SQ547,SQ881,2025-07-16 13:59:00,2025-07-16 14:41:07,60,761.5182449041149,Manual,42.13,48.16,0,42.11666666666667,0,13,2,-17.883333333333333
B0000558,LH849,BA708,2025-07-16 20:39:00,2025-07-16 22:06:25,75,999.2420280120126,Manual,87.42,77.26,1,87.41666666666667,1,20,2,12.416666666666671
B0002858,EK651,EK800,2025-07-16 18:24:00,2025-07-16 19:08:56,45,413.8139493939344,Auto,44.95,47.87,0,44.93333333333333,0,18,2,-0.06666666666666998
