Bag_Tag_ID,Passenger_ID,Flight_Number,Delivery_Status,Claim_Category,Baggage_Claim_Submitted,Passenger_Arrival_Time,Final_Delivery_Time,Delivery_Delay_Minutes,Transfer_Flight_Count,Baggage_Tracking_Sensor_Data,Calculated_Delivery_Delay_Minutes,Is_Mishandled,Transfer_Risk_Flag,Sensor_Tracking_Gap_Flag,Arrival_Hour,Arrival_Day_of_Week
TAG484034,PAX68688,AI209,Delivered,No Claim,0,2025-07-16 04:37:00,2025-07-16 04:52:23,15.4,0,Complete,15.383333333333333,0,0,0,4,2
TAG131962,PAX24179,AI450,Delivered,No Claim,0,2025-07-16 22:03:00,2025-07-16 22:18:53,15.89,0,Complete,15.883333333333333,0,0,0,22,2
TAG585968,PAX21067,AI300,Delivered,No Claim,0,2025-07-16 16:02:00,2025-07-16 16:17:24,15.41,0,Complete,15.4,0,0,0,16,2
TAG528434,PAX69370,AI204,Delivered,No Claim,0,2025-07-16 07:03:00,2025-07-16 07:19:24,16.41,0,Complete,16.4,0,0,0,7,2
TAG584385,PAX40040,AI440,Delivered,No Claim,0,2025-07-16 02:03:00,2025-07-16 02:21:48,18.82,1,Complete,18.8,0,1,0,2,2
TAG952489,PAX47712,AI469,Delivered,No Claim,0,2025-07-16 16:17:00,2025-07-16 16:32:08,15.13,0,Complete,15.133333333333333,0,0,0,16,2
TAG615934,PAX49352,AI304,Delivered,No Claim,0,2025-07-16 12:11:00,2025-07-16 12:21:54,10.9,1,Sensor Malfunction,10.9,0,1,1,12,2
TAG219753,PAX35762,AI125,Delivered,No Claim,0,2025-07-16 00:36:00,2025-07-16 00:46:00,10.0,0,Complete,10.0,0,0,0,0,2
TAG556231,PAX33819,AI457,Delivered,No Claim,0,2025-07-16 17:55:00,2025-07-16 18:09:05,14.1,1,Complete,14.083333333333334,0,1,0,17,2
TAG653776,PAX98652,AI463,Delivered,No Claim,0,2025-07-16 14:27:00,2025-07-16 14:41:10,14.17,0,Partial Data,14.166666666666666,0,0,1,14,2
TAG837576,PAX66293,AI710,Delivered,No Claim,0,2025-07-16 08:31:00,2025-07-16 08:42:19,11.33,1,Missing Data,11.316666666666666,0,1,1,8,2
TAG131125,PAX36812,AI223,Delivered,No Claim,0,2025-07-16 17:00:00,2025-07-16 17:10:00,10.0,0,Complete,10.0,0,0,0,17,2
TAG449975,PAX36078,AI787,Delivered,No Claim,0,2025-07-16 06:38:00,2025-07-16 06:51:53,13.89,1,Complete,13.883333333333333,0,1,0,6,2
TAG522135,PAX30523,AI942,Delivered,No Claim,0,2025-07-16 14:59:00,2025-07-16 15:19:12,20.21,1,Complete,20.2,0,1,0,14,2
TAG366570,PAX67340,AI503,Delivered,No Claim,0,2025-07-16 13:52:00,2025-07-16 14:08:17,16.29,2,Complete,16.283333333333335,0,1,0,13,2
TAG256147,PAX20345,AI461,Delivered,No Claim,0,2025-07-16 18:04:00,2025-07-16 18:20:00,16.02,0,Complete,16.0,0,0,0,18,2
TAG650099,PAX41529,AI950,Delivered,No Claim,0,2025-07-16 04:44:00,2025-07-16 04:58:36,14.61,0,Complete,14.6,0,0,0,4,2
TAG995221,PAX72259,AI119,Delivered,No Claim,0,2025-07-16 01:03:00,2025-07-16 01:17:05,14.09,0,Sensor Malfunction,14.083333333333334,0,0,1,1,2
TAG378925,PAX62819,AI524,Delivered,No Claim,0,2025-07-16 13:06:00,2025-07-16 13:22:35,16.59,0,Complete,16.583333333333332,0,0,0,13,2
TAG425689,PAX53297,AI741,Delivered,No Claim,0,2025-07-16 18:01:00,2025-07-16 18:12:37,11.63,1,Complete,11.616666666666667,0,1,0,18,2
TAG891775,PAX18888,AI914,Delivered,No Claim,0,2025-07-16 03:03:00,2025-07-16 03:24:08,21.14,1,Partial Data,21.133333333333333,0,1,1,3,2
TAG568641,PAX87137,AI597,Delivered,No Claim,0,2025-07-16 21:29:00,2025-07-16 21:40:49,11.83,2,Complete,11.816666666666666,0,1,0,21,2
TAG230362,PAX43071,AI138,Delivered,No Claim,0,2025-07-16 00:47:00,2025-07-16 01:03:52,16.87,0,Complete,16.866666666666667,0,0,0,0,2
TAG786925,PAX44431,AI699,Delivered,No Claim,0,2025-07-16 07:34:00,2025-07-16 07:46:04,12.07,0,Complete,12.066666666666666,0,0,0,7,2
TAG905592,PAX82356,AI169,Delivered,No Claim,0,2025-07-16 22:36:00,2025-07-16 22:51:28,15.48,0,Complete,15.466666666666667,0,0,0,22,2
TAG894073,PAX92716,AI813,Delivered,No Claim,0,2025-07-16 08:36:00,2025-07-16 08:53:12,17.2,1,Complete,17.2,0,1,0,8,2
TAG103173,PAX51293,AI355,Delivered,No Claim,0,2025-07-16 21:45:00,2025-07-16 21:55:23,10.39,1,Complete,10.383333333333333,0,1,0,21,2
TAG168974,PAX51506,AI903,Delivered,No Claim,0,2025-07-16 05:02:00,2025-07-16 05:14:21,12.36,2,Partial Data,12.35,0,1,1,5,2
TAG367933,PAX90027,AI723,Delivered,No Claim,0,2025-07-16 16:02:00,2025-07-16 16:14:32,12.54,0,Partial Data,12.533333333333333,0,0,1,16,2
TAG947073,PAX87286,AI404,Delivered,No Claim,0,2025-07-16 20:53:00,2025-07-16 21:07:19,14.33,2,Partial Data,14.316666666666666,0,1,1,20,2
TAG726978,PAX75130,AI504,Delivered,No Claim,0,2025-07-16 19:33:00,2025-07-16 19:48:50,15.85,0,Complete,15.833333333333334,0,0,0,19,2
TAG616763,PAX93739,AI329,Delivered,No Claim,0,2025-07-16 20:04:00,2025-07-16 20:24:17,20.29,0,Complete,20.283333333333335,0,0,0,20,2
TAG308314,PAX70718,AI704,Delivered,No Claim,0,2025-07-16 14:43:00,2025-07-16 14:56:28,13.48,0,Complete,13.466666666666667,0,0,0,14,2
TAG226120,PAX64339,AI491,Delivered,No Claim,0,2025-07-16 19:35:00,2025-07-16 19:55:02,20.05,0,Complete,20.033333333333335,0,0,0,19,2
TAG886334,PAX48353,AI204,Delivered,No Claim,0,2025-07-16 13:58:00,2025-07-16 14:14:10,16.18,0,Complete,16.166666666666668,0,0,0,13,2
TAG500560,PAX23051,AI252,Delivered,No Claim,0,2025-07-16 06:31:00,2025-07-16 06:42:44,11.74,1,Complete,11.733333333333333,0,1,0,6,2
TAG400579,PAX16436,AI596,Delivered,No Claim,0,2025-07-16 15:36:00,2025-07-16 15:50:37,14.63,0,Complete,14.616666666666667,0,0,0,15,2
TAG379103,PAX42537,AI338,Delivered,No Claim,0,2025-07-16 05:48:00,2025-07-16 05:58:56,10.95,0,Complete,10.933333333333334,0,0,0,5,2
TAG437976,PAX67264,AI287,Delivered,No Claim,0,2025-07-16 06:47:00,2025-07-16 07:01:05,14.1,0,Partial Data,14.083333333333334,0,0,1,6,2
TAG822347,PAX77552,AI785,Delivered,No Claim,0,2025-07-16 18:38:00,2025-07-16 18:51:54,13.9,0,Complete,13.9,0,0,0,18,2
TAG403149,PAX86397,AI682,Delivered,No Claim,0,2025-07-16 03:39:00,2025-07-16 03:54:31,15.53,0,Partial Data,15.516666666666667,0,0,1,3,2
TAG567736,PAX11921,AI168,Delivered,No Claim,0,2025-07-16 22:52:00,2025-07-16 23:08:52,16.88,2,Complete,16.866666666666667,0,1,0,22,2
TAG376943,PAX31645,AI541,Delivered,No Claim,0,2025-07-16 21:08:00,2025-07-16 21:22:51,14.85,1,Complete,14.85,0,1,0,21,2
TAG127584,PAX38094,AI578,Delivered,No Claim,0,2025-07-16 01:32:00,2025-07-16 01:44:02,12.03,0,Partial Data,12.033333333333333,0,0,1,1,2
TAG583122,PAX80851,AI964,Delivered,No Claim,0,2025-07-16 05:06:00,2025-07-16 05:27:43,21.72,2,Complete,21.716666666666665,0,1,0,5,2
TAG193347,PAX63836,AI156,Delivered,No Claim,0,2025-07-16 05:42:00,2025-07-16 06:01:14,19.25,0,Complete,19.233333333333334,0,0,0,5,2
TAG797678,PAX96411,AI128,Delivered,No Claim,0,2025-07-16 20:51:00,2025-07-16 21:11:31,20.53,0,Partial Data,20.516666666666666,0,0,1,20,2
TAG792521,PAX92283,AI365,Delivered,No Claim,0,2025-07-16 03:54:00,2025-07-16 04:08:33,14.56,0,Complete,14.55,0,0,0,3,2
TAG672257,PAX20969,AI340,Delivered,No Claim,0,2025-07-16 11:43:00,2025-07-16 11:59:02,16.04,0,Complete,16.033333333333335,0,0,0,11,2
TAG835908,PAX90636,AI685,Delivered,No Claim,0,2025-07-16 16:38:00,2025-07-16 16:52:24,14.4,1,Complete,14.4,0,1,0,16,2
TAG628961,PAX86639,AI559,Delivered,No Claim,0,2025-07-16 04:57:00,2025-07-16 05:12:33,15.55,1,Sensor Malfunction,15.55,0,1,1,4,2
TAG217395,PAX20944,AI555,Delivered,No Claim,0,2025-07-16 00:46:00,2025-07-16 01:01:42,15.71,0,Complete,15.7,0,0,0,0,2
TAG976903,PAX80451,AI615,Delivered,No Claim,0,2025-07-16 20:37:00,2025-07-16 20:48:22,11.37,0,Complete,11.366666666666667,0,0,0,20,2
TAG403842,PAX96702,AI620,Delivered,No Claim,0,2025-07-16 00:52:00,2025-07-16 01:06:09,14.15,0,Complete,14.15,0,0,0,0,2
TAG960197,PAX19254,AI659,Delivered,No Claim,0,2025-07-16 12:57:00,2025-07-16 13:15:09,18.15,0,Complete,18.15,0,0,0,12,2
TAG372667,PAX49860,AI647,Delivered,No Claim,0,2025-07-16 04:10:00,2025-07-16 04:27:51,17.86,0,Complete,17.85,0,0,0,4,2
TAG894645,PAX25760,AI562,Delivered,No Claim,0,2025-07-16 11:33:00,2025-07-16 11:47:06,14.1,2,Partial Data,14.1,0,1,1,11,2
TAG638071,PAX40557,AI684,Delivered,No Claim,0,2025-07-16 14:32:00,2025-07-16 14:47:46,15.77,0,Partial Data,15.766666666666667,0,0,1,14,2
TAG491956,PAX67365,AI111,Delivered,No Claim,0,2025-07-16 17:11:00,2025-07-16 17:25:18,14.31,0,Complete,14.3,0,0,0,17,2
TAG164712,PAX13367,AI365,Delivered,No Claim,0,2025-07-16 17:02:00,2025-07-16 17:19:00,17.0,1,Complete,17.0,0,1,0,17,2
TAG539130,PAX72168,AI427,Delivered,No Claim,0,2025-07-16 15:42:00,2025-07-16 15:52:21,10.36,0,Complete,10.35,0,0,0,15,2
TAG198248,PAX33570,AI962,Delivered,No Claim,0,2025-07-16 06:24:00,2025-07-16 06:40:36,16.6,1,Complete,16.6,0,1,0,6,2
TAG690798,PAX21157,AI406,Delivered,No Claim,0,2025-07-16 19:25:00,2025-07-16 19:44:28,19.48,0,Complete,19.466666666666665,0,0,0,19,2
TAG195948,PAX94928,AI784,Delivered,No Claim,0,2025-07-16 02:59:00,2025-07-16 03:12:01,13.02,0,Complete,13.016666666666667,0,0,0,2,2
TAG265497,PAX76964,AI611,Delivered,No Claim,0,2025-07-16 21:52:00,2025-07-16 22:10:59,18.99,1,Complete,18.983333333333334,0,1,0,21,2
TAG719110,PAX45443,AI910,Delivered,No Claim,0,2025-07-16 05:38:00,2025-07-16 05:53:55,15.92,0,Complete,15.916666666666666,0,0,0,5,2
TAG802978,PAX65505,AI673,Delivered,No Claim,0,2025-07-16 16:09:00,2025-07-16 16:23:50,14.85,2,Complete,14.833333333333334,0,1,0,16,2
TAG585867,PAX61393,AI692,Delivered,No Claim,0,2025-07-16 21:59:00,2025-07-16 22:13:04,14.08,2,Complete,14.066666666666666,0,1,0,21,2
TAG989121,PAX72539,AI780,Delivered,No Claim,0,2025-07-16 20:03:00,2025-07-16 20:22:06,19.11,0,Complete,19.1,0,0,0,20,2
TAG380110,PAX15653,AI702,Delivered,No Claim,0,2025-07-16 11:14:00,2025-07-16 11:28:19,14.32,0,Complete,14.316666666666666,0,0,0,11,2
TAG848035,PAX25455,AI364,Delivered,No Claim,0,2025-07-16 02:50:00,2025-07-16 03:09:59,20.0,0,Complete,19.983333333333334,0,0,0,2,2
TAG709196,PAX65511,AI215,Delivered,No Claim,0,2025-07-16 11:27:00,2025-07-16 11:46:34,19.57,1,Complete,19.566666666666666,0,1,0,11,2
TAG146159,PAX74796,AI665,Delivered,No Claim,0,2025-07-16 20:15:00,2025-07-16 20:28:39,13.67,1,Complete,13.65,0,1,0,20,2
TAG285628,PAX73898,AI390,Delivered,No Claim,0,2025-07-16 21:57:00,2025-07-16 22:11:32,14.54,0,Complete,14.533333333333333,0,0,0,21,2
TAG947752,PAX82510,AI671,Delivered,No Claim,0,2025-07-16 07:21:00,2025-07-16 07:31:00,10.0,1,Complete,10.0,0,1,0,7,2
TAG857979,PAX59464,AI462,Delivered,No Claim,0,2025-07-16 03:49:00,2025-07-16 04:03:56,14.94,0,Missing Data,14.933333333333334,0,0,1,3,2
TAG582596,PAX86157,AI917,Delivered,No Claim,0,2025-07-16 21:42:00,2025-07-16 21:57:18,15.3,0,Complete,15.3,0,0,0,21,2
TAG772322,PAX62187,AI286,Delivered,No Claim,0,2025-07-16 09:40:00,2025-07-16 09:58:30,18.5,1,Complete,18.5,0,1,0,9,2
TAG147361,PAX89265,AI531,Delivered,No Claim,0,2025-07-16 22:40:00,2025-07-16 22:59:45,19.77,0,Complete,19.75,0,0,0,22,2
TAG396788,PAX89930,AI485,Delivered,No Claim,0,2025-07-16 12:34:00,2025-07-16 12:51:17,17.3,0,Missing Data,17.283333333333335,0,0,1,12,2
TAG360733,PAX44711,AI726,Delivered,No Claim,0,2025-07-16 13:01:00,2025-07-16 13:19:13,18.22,0,Complete,18.216666666666665,0,0,0,13,2
TAG378548,PAX69383,AI623,Delivered,No Claim,0,2025-07-16 09:09:00,2025-07-16 09:23:32,14.53,1,Complete,14.533333333333333,0,1,0,9,2
TAG167905,PAX68188,AI111,Delivered,No Claim,0,2025-07-16 04:35:00,2025-07-16 04:46:31,11.53,0,Missing Data,11.516666666666667,0,0,1,4,2
TAG454437,PAX23396,AI495,Delivered,No Claim,0,2025-07-16 04:10:00,2025-07-16 04:25:54,15.92,0,Complete,15.9,0,0,0,4,2
TAG472843,PAX86021,AI878,Delivered,No Claim,0,2025-07-16 07:52:00,2025-07-16 08:10:26,18.44,0,Complete,18.433333333333334,0,0,0,7,2
TAG760934,PAX63297,AI381,Delivered,No Claim,0,2025-07-16 17:34:00,2025-07-16 17:44:00,10.0,0,Partial Data,10.0,0,0,1,17,2
TAG231132,PAX10044,AI614,Delivered,No Claim,0,2025-07-16 18:50:00,2025-07-16 19:05:26,15.45,0,Complete,15.433333333333334,0,0,0,18,2
TAG916489,PAX39098,AI372,Delivered,No Claim,0,2025-07-16 17:25:00,2025-07-16 17:35:00,10.0,2,Complete,10.0,0,1,0,17,2
TAG658580,PAX75773,AI333,Delivered,No Claim,0,2025-07-16 19:02:00,2025-07-16 19:14:47,12.8,0,Complete,12.783333333333333,0,0,0,19,2
TAG557082,PAX28017,AI364,Delivered,No Claim,0,2025-07-16 12:30:00,2025-07-16 12:45:33,15.57,1,Complete,15.55,0,1,0,12,2
TAG258690,PAX79102,AI555,Delivered,No Claim,0,2025-07-16 19:36:00,2025-07-16 19:55:49,19.82,0,Complete,19.816666666666666,0,0,0,19,2
TAG171460,PAX65694,AI122,Delivered,No Claim,0,2025-07-16 19:53:00,2025-07-16 20:08:08,15.14,1,Complete,15.133333333333333,0,1,0,19,2
TAG166490,PAX21689,AI407,Delivered,No Claim,0,2025-07-16 02:13:00,2025-07-16 02:30:05,17.08,0,Complete,17.083333333333332,0,0,0,2,2
TAG969999,PAX24804,AI700,Delivered,No Claim,0,2025-07-16 23:15:00,2025-07-16 23:30:53,15.89,0,Complete,15.883333333333333,0,0,0,23,2
TAG475125,PAX96662,AI873,Delivered,No Claim,0,2025-07-16 19:40:00,2025-07-16 19:52:57,12.96,0,Complete,12.95,0,0,0,19,2
TAG954446,PAX31396,AI940,Delivered,No Claim,0,2025-07-16 06:45:00,2025-07-16 07:01:28,16.47,2,Complete,16.466666666666665,0,1,0,6,2
TAG527168,PAX24150,AI338,Delivered,No Claim,0,2025-07-16 06:30:00,2025-07-16 06:41:27,11.46,0,Complete,11.45,0,0,0,6,2
TAG854675,PAX63429,AI100,Delivered,No Claim,0,2025-07-16 10:11:00,2025-07-16 10:26:05,15.1,0,Complete,15.083333333333334,0,0,0,10,2
TAG360702,PAX15739,AI360,Delivered,No Claim,0,2025-07-16 10:35:00,2025-07-16 10:54:02,19.04,2,Complete,19.033333333333335,0,1,0,10,2
TAG635868,PAX22372,AI510,Delivered,No Claim,0,2025-07-16 10:49:00,2025-07-16 11:04:39,15.65,0,Complete,15.65,0,0,0,10,2
TAG970379,PAX12874,AI269,Delivered,No Claim,0,2025-07-16 11:58:00,2025-07-16 12:13:53,15.89,0,Complete,15.883333333333333,0,0,0,11,2
TAG391941,PAX49595,AI607,Delivered,No Claim,0,2025-07-16 04:16:00,2025-07-16 04:30:05,14.1,0,Complete,14.083333333333334,0,0,0,4,2
TAG230620,PAX90777,AI199,Delivered,No Claim,0,2025-07-16 13:20:00,2025-07-16 13:30:32,10.55,1,Complete,10.533333333333333,0,1,0,13,2
TAG781874,PAX14137,AI993,Delivered,No Claim,0,2025-07-16 06:44:00,2025-07-16 06:58:25,14.42,0,Sensor Malfunction,14.416666666666666,0,0,1,6,2
TAG403198,PAX45861,AI128,Delivered,No Claim,0,2025-07-16 18:26:00,2025-07-16 18:43:41,17.69,1,Complete,17.683333333333334,0,1,0,18,2
TAG521595,PAX18281,AI581,Delivered,No Claim,0,2025-07-16 23:30:00,2025-07-16 23:46:16,16.27,0,Missing Data,16.266666666666666,0,0,1,23,2
TAG883833,PAX18563,AI890,Delivered,No Claim,0,2025-07-16 16:08:00,2025-07-16 16:19:36,11.61,0,Partial Data,11.6,0,0,1,16,2
TAG834207,PAX43907,AI708,Delivered,No Claim,0,2025-07-16 17:36:00,2025-07-16 17:46:00,10.0,2,Complete,10.0,0,1,0,17,2
TAG889586,PAX81646,AI745,Delivered,No Claim,0,2025-07-16 01:34:00,2025-07-16 01:46:55,12.93,1,Complete,12.916666666666666,0,1,0,1,2
TAG667323,PAX10373,AI987,Delivered,No Claim,0,2025-07-16 12:29:00,2025-07-16 12:43:26,14.45,1,Complete,14.433333333333334,0,1,0,12,2
TAG973807,PAX82240,AI248,Delivered,No Claim,0,2025-07-16 03:17:00,2025-07-16 03:31:39,14.66,0,Complete,14.65,0,0,0,3,2
TAG183487,PAX68045,AI377,Delivered,No Claim,0,2025-07-16 13:33:00,2025-07-16 13:47:41,14.69,0,Complete,14.683333333333334,0,0,0,13,2
TAG988973,PAX23708,AI906,Delivered,No Claim,0,2025-07-16 07:53:00,2025-07-16 08:08:06,15.11,1,Partial Data,15.1,0,1,1,7,2
TAG442305,PAX91598,AI289,Delivered,No Claim,0,2025-07-16 12:40:00,2025-07-16 12:56:22,16.37,0,Complete,16.366666666666667,0,0,0,12,2
TAG494822,PAX44737,AI659,Delivered,No Claim,0,2025-07-16 13:39:00,2025-07-16 13:52:53,13.9,0,Complete,13.883333333333333,0,0,0,13,2
TAG795381,PAX80569,AI732,Delivered,No Claim,0,2025-07-16 07:44:00,2025-07-16 07:56:18,12.31,1,Complete,12.3,0,1,0,7,2
TAG710029,PAX61881,AI813,Delivered,No Claim,0,2025-07-16 19:35:00,2025-07-16 19:51:43,16.72,1,Complete,16.716666666666665,0,1,0,19,2
TAG561736,PAX50844,AI618,Delivered,No Claim,0,2025-07-16 12:36:00,2025-07-16 12:53:46,17.77,1,Complete,17.766666666666666,0,1,0,12,2
TAG427523,PAX21835,AI435,Delivered,No Claim,0,2025-07-16 10:37:00,2025-07-16 10:50:26,13.44,0,Complete,13.433333333333334,0,0,0,10,2
TAG373907,PAX51098,AI922,Delivered,No Claim,0,2025-07-16 21:03:00,2025-07-16 21:24:09,21.16,0,Complete,21.15,0,0,0,21,2
TAG216020,PAX26268,AI728,Delivered,No Claim,0,2025-07-16 04:46:00,2025-07-16 05:05:37,19.63,0,Complete,19.616666666666667,0,0,0,4,2
TAG728210,PAX99066,AI284,Delivered,No Claim,0,2025-07-16 01:54:00,2025-07-16 02:05:48,11.8,1,Complete,11.8,0,1,0,1,2
TAG820846,PAX72620,AI469,Delivered,No Claim,0,2025-07-16 07:44:00,2025-07-16 07:54:00,10.0,0,Complete,10.0,0,0,0,7,2
TAG500021,PAX15831,AI459,Delivered,No Claim,0,2025-07-16 03:04:00,2025-07-16 03:18:34,14.58,0,Complete,14.566666666666666,0,0,0,3,2
TAG597529,PAX20303,AI532,Delivered,No Claim,0,2025-07-16 21:46:00,2025-07-16 22:01:54,15.91,1,Complete,15.9,0,1,0,21,2
TAG164872,PAX39762,AI952,Delivered,No Claim,0,2025-07-16 19:34:00,2025-07-16 19:55:06,21.11,0,Complete,21.1,0,0,0,19,2
TAG889269,PAX82776,AI926,Delivered,No Claim,0,2025-07-16 12:13:00,2025-07-16 12:33:58,20.98,0,Sensor Malfunction,20.966666666666665,0,0,1,12,2
TAG541711,PAX51207,AI354,Delivered,No Claim,0,2025-07-16 13:45:00,2025-07-16 14:02:05,17.09,1,Complete,17.083333333333332,0,1,0,13,2
TAG779077,PAX26484,AI202,Delivered,No Claim,0,2025-07-16 16:37:00,2025-07-16 16:50:57,13.96,0,Complete,13.95,0,0,0,16,2
TAG372530,PAX52946,AI481,Delivered,No Claim,0,2025-07-16 19:03:00,2025-07-16 19:21:38,18.65,1,Complete,18.633333333333333,0,1,0,19,2
TAG497392,PAX73636,AI107,Delivered,No Claim,0,2025-07-16 01:01:00,2025-07-16 01:16:27,15.47,0,Complete,15.45,0,0,0,1,2
TAG722977,PAX95991,AI766,Delivered,No Claim,0,2025-07-16 18:19:00,2025-07-16 18:30:12,11.21,0,Complete,11.2,0,0,0,18,2
TAG946194,PAX27810,AI405,Delivered,No Claim,0,2025-07-16 16:37:00,2025-07-16 16:48:18,11.31,0,Complete,11.3,0,0,0,16,2
TAG362372,PAX33452,AI148,Delivered,No Claim,0,2025-07-16 09:58:00,2025-07-16 10:11:58,13.98,1,Complete,13.966666666666667,0,1,0,9,2
TAG494616,PAX59157,AI798,Delivered,No Claim,0,2025-07-16 08:50:00,2025-07-16 09:08:03,18.07,1,Complete,18.05,0,1,0,8,2
TAG876533,PAX82974,AI728,Delivered,No Claim,0,2025-07-16 13:27:00,2025-07-16 13:39:01,12.03,1,Complete,12.016666666666667,0,1,0,13,2
TAG621670,PAX63799,AI151,Delivered,No Claim,0,2025-07-16 10:50:00,2025-07-16 11:03:58,13.97,1,Complete,13.966666666666667,0,1,0,10,2
TAG556973,PAX44358,AI265,Delivered,No Claim,0,2025-07-16 00:52:00,2025-07-16 01:11:35,19.6,0,Complete,19.583333333333332,0,0,0,0,2
TAG928902,PAX50729,AI422,Delivered,No Claim,0,2025-07-16 13:55:00,2025-07-16 14:11:15,16.26,1,Complete,16.25,0,1,0,13,2
TAG481878,PAX74229,AI874,Delivered,No Claim,0,2025-07-16 14:21:00,2025-07-16 14:41:32,20.54,2,Complete,20.533333333333335,0,1,0,14,2
TAG663628,PAX13825,AI684,Delivered,No Claim,0,2025-07-16 14:50:00,2025-07-16 15:06:37,16.62,0,Complete,16.616666666666667,0,0,0,14,2
TAG423508,PAX51803,AI326,Delivered,No Claim,0,2025-07-16 06:50:00,2025-07-16 07:08:11,18.19,2,Complete,18.183333333333334,0,1,0,6,2
TAG631021,PAX89771,AI129,Delivered,No Claim,0,2025-07-16 13:08:00,2025-07-16 13:22:01,14.03,0,Complete,14.016666666666667,0,0,0,13,2
TAG354297,PAX58434,AI364,Delivered,No Claim,0,2025-07-16 12:56:00,2025-07-16 13:15:50,19.84,1,Complete,19.833333333333332,0,1,0,12,2
TAG499780,PAX27145,AI974,Delivered,No Claim,0,2025-07-16 20:11:00,2025-07-16 20:28:11,17.19,0,Missing Data,17.183333333333334,0,0,1,20,2
TAG907848,PAX64884,AI444,Delivered,No Claim,0,2025-07-16 22:18:00,2025-07-16 22:32:45,14.75,0,Complete,14.75,0,0,0,22,2
TAG156824,PAX24208,AI506,Delivered,No Claim,0,2025-07-16 20:21:00,2025-07-16 20:40:07,19.13,0,Complete,19.116666666666667,0,0,0,20,2
TAG732973,PAX89723,AI455,Delivered,No Claim,0,2025-07-16 07:59:00,2025-07-16 08:16:02,17.04,0,Partial Data,17.033333333333335,0,0,1,7,2
TAG156307,PAX11200,AI811,Delivered,No Claim,0,2025-07-16 21:27:00,2025-07-16 21:42:02,15.04,2,Complete,15.033333333333333,0,1,0,21,2
TAG268049,PAX34476,AI221,Delivered,No Claim,0,2025-07-16 05:09:00,2025-07-16 05:25:42,16.71,1,Complete,16.7,0,1,0,5,2
TAG408399,PAX33729,AI880,Delivered,No Claim,0,2025-07-16 14:27:00,2025-07-16 14:39:33,12.56,1,Complete,12.55,0,1,0,14,2
TAG601601,PAX96067,AI585,Delivered,No Claim,0,2025-07-16 09:25:00,2025-07-16 09:43:39,18.66,1,Complete,18.65,0,1,0,9,2
TAG240862,PAX51419,AI727,Delivered,No Claim,0,2025-07-16 02:24:00,2025-07-16 02:45:02,21.04,1,Complete,21.033333333333335,0,1,0,2,2
TAG129096,PAX23586,AI180,Delivered,No Claim,0,2025-07-16 05:17:00,2025-07-16 05:27:25,10.43,1,Complete,10.416666666666666,0,1,0,5,2
TAG843588,PAX23096,AI194,Delivered,No Claim,0,2025-07-16 11:58:00,2025-07-16 12:11:24,13.41,0,Partial Data,13.4,0,0,1,11,2
TAG993163,PAX75976,AI934,Delivered,No Claim,0,2025-07-16 08:34:00,2025-07-16 08:47:10,13.17,0,Partial Data,13.166666666666666,0,0,1,8,2
TAG935591,PAX77773,AI754,Delivered,No Claim,0,2025-07-16 12:03:00,2025-07-16 12:20:23,17.39,0,Complete,17.383333333333333,0,0,0,12,2
TAG106416,PAX80366,AI115,Delivered,No Claim,0,2025-07-16 03:30:00,2025-07-16 03:45:44,15.75,0,Complete,15.733333333333333,0,0,0,3,2
TAG717411,PAX77668,AI505,Delivered,No Claim,0,2025-07-16 15:45:00,2025-07-16 15:58:49,13.83,0,Complete,13.816666666666666,0,0,0,15,2
TAG618556,PAX83246,AI230,Delivered,No Claim,0,2025-07-16 06:55:00,2025-07-16 07:09:15,14.26,1,Complete,14.25,0,1,0,6,2
TAG182976,PAX32660,AI691,Delivered,No Claim,0,2025-07-16 19:56:00,2025-07-16 20:09:33,13.56,0,Complete,13.55,0,0,0,19,2
TAG475772,PAX68207,AI904,Delivered,No Claim,0,2025-07-16 00:59:00,2025-07-16 01:15:58,16.98,1,Complete,16.966666666666665,0,1,0,0,2
TAG940867,PAX45808,AI556,Delivered,No Claim,0,2025-07-16 04:45:00,2025-07-16 05:00:41,15.7,1,Complete,15.683333333333334,0,1,0,4,2
TAG528394,PAX44487,AI973,Delivered,No Claim,0,2025-07-16 05:40:00,2025-07-16 05:54:06,14.11,1,Complete,14.1,0,1,0,5,2
TAG951432,PAX65704,AI177,Delivered,No Claim,0,2025-07-16 04:46:00,2025-07-16 04:59:36,13.61,1,Complete,13.6,0,1,0,4,2
TAG216295,PAX31577,AI154,Delivered,No Claim,0,2025-07-16 06:33:00,2025-07-16 06:52:11,19.19,0,Complete,19.183333333333334,0,0,0,6,2
TAG363432,PAX39990,AI853,Delivered,No Claim,0,2025-07-16 15:21:00,2025-07-16 15:39:34,18.57,0,Complete,18.566666666666666,0,0,0,15,2
TAG339050,PAX66371,AI454,Delivered,No Claim,0,2025-07-16 22:37:00,2025-07-16 22:54:00,17.01,0,Complete,17.0,0,0,0,22,2
TAG864932,PAX60576,AI987,Delivered,No Claim,0,2025-07-16 17:03:00,2025-07-16 17:21:12,18.2,1,Complete,18.2,0,1,0,17,2
TAG583607,PAX82627,AI458,Delivered,No Claim,0,2025-07-16 20:10:00,2025-07-16 20:21:14,11.24,1,Complete,11.233333333333333,0,1,0,20,2
